1,-3.1878,55.9444,230,-3.187992836282906,55.944170186667066,rush.crown.link
2,-3.187992836282906,55.944170186667066,200,-3.1882747440691417,55.944067580624065,null
3,-3.1882747440691417,55.944067580624065,190,-3.1885701863950455,55.94401548617076,noted.friday.jams
4,-3.1885701863950455,55.94401548617076,190,-3.1888656287209494,55.94396339171746,null
5,-3.1888656287209494,55.94396339171746,190,-3.189161071046853,55.94391129726416,burn.spot.across
6,-3.189161071046853,55.94391129726416,190,-3.189456513372757,55.943859202810856,null
7,-3.189456513372757,55.943859202810856,200,-3.1897384211589928,55.943756596767855,null
8,-3.1897384211589928,55.943756596767855,190,-3.1900338634848966,55.94370450231455,arts.dish.scarcely
9,-3.1900338634848966,55.94370450231455,240,-3.1901838634848967,55.94344469469342,null
10,-3.1901838634848967,55.94344469469342,210,-3.190443671106032,55.94329469469342,relate.chill.vest
11,-3.190443671106032,55.94329469469342,220,-3.190673484438968,55.943101858410515,null
12,-3.190673484438968,55.943101858410515,180,-3.190973484438968,55.943101858410515,null
13,-3.190973484438968,55.943101858410515,130,-3.191166320721874,55.94333167174345,null
14,-3.191166320721874,55.94333167174345,20,-3.190884412935638,55.94343427778645,null
15,-3.190884412935638,55.94343427778645,30,-3.1906246053145026,55.94358427778645,sculpture.shot.melon
16,-3.1906246053145026,55.94358427778645,20,-3.190342697528267,55.94368688382945,null
17,-3.190342697528267,55.94368688382945,40,-3.1901128841953312,55.943879720112356,cliff.asleep.wedge
18,-3.1901128841953312,55.943879720112356,30,-3.1898530765741957,55.944029720112354,null
19,-3.1898530765741957,55.944029720112354,10,-3.189557634248292,55.944081814565656,spoon.invest.every
20,-3.189557634248292,55.944081814565656,20,-3.189275726462056,55.94418442060866,null
21,-3.189275726462056,55.94418442060866,60,-3.189125726462056,55.94444422822979,null
22,-3.189125726462056,55.94444422822979,50,-3.1889328901791503,55.94467404156273,null
23,-3.1889328901791503,55.94467404156273,90,-3.1889328901791503,55.94497404156273,rooms.lamp.teach
24,-3.1889328901791503,55.94497404156273,40,-3.1887030768462146,55.94516687784564,null
25,-3.1887030768462146,55.94516687784564,110,-3.188805682889212,55.945448785631875,null
26,-3.188805682889212,55.945448785631875,10,-3.1885102405633083,55.94550088008518,null
27,-3.1885102405633083,55.94550088008518,310,-3.1883174042804026,55.94527106675224,null
28,-3.1883174042804026,55.94527106675224,310,-3.1881245679974968,55.945041253419305,hurt.green.filer
29,-3.1881245679974968,55.945041253419305,310,-3.187931731714591,55.94481144008637,null
30,-3.187931731714591,55.94481144008637,310,-3.187738895431685,55.94458162675343,null
31,-3.187738895431685,55.94458162675343,0,-3.187438895431685,55.94458162675343,null
32,-3.187438895431685,55.94458162675343,0,-3.187138895431685,55.94458162675343,artist.gets.react
33,-3.187138895431685,55.94458162675343,0,-3.1868388954316846,55.94458162675343,null
34,-3.1868388954316846,55.94458162675343,10,-3.186543453105781,55.944633721206735,null
35,-3.186543453105781,55.944633721206735,90,-3.186543453105781,55.94493372120674,null
36,-3.186543453105781,55.94493372120674,130,-3.1867362893886866,55.945163534539674,spent.spoon.bolt
37,-3.1867362893886866,55.945163534539674,120,-3.1868862893886867,55.94542334216081,null
38,-3.1868862893886867,55.94542334216081,130,-3.1870791256715925,55.945653155493744,slips.mass.baking
39,-3.1870791256715925,55.945653155493744,140,-3.187308939004528,55.94584599177665,null
40,-3.187308939004528,55.94584599177665,340,-3.1870270312182924,55.94574338573365,hidden.handle.softly
41,-3.1870270312182924,55.94574338573365,340,-3.1867451234320567,55.94564077969065,null
42,-3.1867451234320567,55.94564077969065,20,-3.186463215645821,55.94574338573365,null
43,-3.186463215645821,55.94574338573365,20,-3.1861813078595853,55.94584599177665,null
44,-3.1861813078595853,55.94584599177665,20,-3.1858994000733496,55.94594859781965,null
45,-3.1858994000733496,55.94594859781965,20,-3.185617492287114,55.94605120386265,prime.rent.silk
46,-3.185617492287114,55.94605120386265,20,-3.185335584500878,55.94615380990565,null
47,-3.185335584500878,55.94615380990565,320,-3.1851057711679425,55.945960973622746,null
48,-3.1851057711679425,55.945960973622746,300,-3.1849557711679424,55.94570116600161,null
49,-3.1849557711679424,55.94570116600161,300,-3.1848057711679423,55.94544135838048,null
50,-3.1848057711679423,55.94544135838048,300,-3.184655771167942,55.945181550759344,sports.topic.clocks
51,-3.184655771167942,55.945181550759344,310,-3.1844629348850364,55.94495173742641,null
52,-3.1844629348850364,55.94495173742641,200,-3.184744842671272,55.94484913138341,null
53,-3.184744842671272,55.94484913138341,190,-3.185040284997176,55.944797036930105,acid.chair.butter
54,-3.185040284997176,55.944797036930105,230,-3.1852331212800817,55.94456722359717,null
55,-3.1852331212800817,55.94456722359717,240,-3.185383121280082,55.944307415976034,manliness.poem.cliff
56,-3.185383121280082,55.944307415976034,250,-3.1854857273230794,55.944025508189796,null
57,-3.1854857273230794,55.944025508189796,320,-3.1852559139901437,55.94383267190689,null
58,-3.1852559139901437,55.94383267190689,310,-3.185063077707238,55.94360285857395,null
59,-3.185063077707238,55.94360285857395,330,-3.1848032700861024,55.943452858573956,brings.remedy.latter
60,-3.1848032700861024,55.943452858573956,270,-3.1848032700861024,55.94315285857395,null
61,-3.1848032700861024,55.94315285857395,200,-3.185085177872338,55.94305025253095,null
62,-3.185085177872338,55.94305025253095,170,-3.185380620198242,55.943102346984254,dent.shins.cycle
63,-3.185380620198242,55.943102346984254,230,-3.1855734564811478,55.94287253365132,null
64,-3.1855734564811478,55.94287253365132,110,-3.1856760625241454,55.94315444143756,record.sofa.sock
65,-3.1856760625241454,55.94315444143756,110,-3.185778668567143,55.943436349223795,null
